1167,20241,자양2동,1864,1164,700,0,259,417,499,494,195,0,179,271,290,268,156,0,80,146,209,226,39,2025-03-17 15:49:16
1168,20241,마장동,6039,4290,1749,0,487,1069,1386,2007,1090,0,292,742,1009,1423,824,0,195,327,377,584,266,2025-03-17 15:49:16
1169,20241,면목5동,837,620,217,0,52,126,244,229,186,0,51,113,119,152,185,0,1,13,125,77,1,2025-03-17 15:49:16
1170,20241,휘경2동,844,434,410,0,108,190,220,206,120,0,28,90,116,108,92,0,80,100,104,98,28,2025-03-17 15:49:16
1171,20241,우이동,1300,825,475,0,28,71,181,335,685,0,0,30,102,236,457,0,28,41,79,99,228,2025-03-17 15:49:16
1172,20241,수유1동,870,390,480,0,47,138,255,294,136,0,0,42,101,129,118,0,47,96,154,165,18,2025-03-17 15:49:16
1173,20241,안암동,2475,1658,817,0,312,670,722,549,222,0,160,420,465,406,207,0,152,250,257,143,15,2025-03-17 15:49:17
1174,20241,장위1동,390,212,178,0,70,86,102,81,51,0,34,51,51,38,38,0,36,35,51,43,13,2025-03-17 15:49:17
1175,20241,정릉2동,1024,425,599,0,152,258,288,233,93,0,13,99,112,109,92,0,139,159,176,124,1,2025-03-17 15:49:17
1176,20241,정릉1동,471,264,207,0,42,88,110,141,90,0,0,31,55,89,89,0,42,57,55,52,1,2025-03-17 15:49:17
1177,20241,갈현1동,1802,910,892,0,301,427,432,414,228,0,107,219,216,208,160,0,194,208,216,206,68,2025-03-17 15:49:17
1178,20241,신사2동,775,567,208,0,75,157,208,198,137,0,64,111,121,136,135,0,11,46,87,62,2,2025-03-17 15:49:17
1179,20241,망원1동,2526,1428,1098,0,705,713,534,377,197,0,405,383,262,226,152,0,300,330,272,151,45,2025-03-17 15:49:17
1180,20241,목1동,12735,8256,4479,6,2216,3475,3185,2594,1259,4,1037,2276,2256,1863,820,2,1179,1199,929,731,439,2025-03-17 15:49:17
1181,20241,방화3동,1716,1110,606,0,167,368,437,471,273,0,84,195,270,329,232,0,83,173,167,142,41,2025-03-17 15:49:17
1182,20241,구로5동,10695,6744,3951,2,1512,2515,2776,2368,1522,2,849,1734,1834,1405,920,0,663,781,942,963,602,2025-03-17 15:49:17
1183,20241,화곡8동,1483,820,663,0,190,418,448,260,167,0,85,224,224,167,120,0,105,194,224,93,47,2025-03-17 15:49:17
1184,20241,구로2동,10444,6475,3969,2,1234,2439,2637,2650,1482,1,570,1448,1584,1747,1125,1,664,991,1053,903,357,2025-03-17 15:49:17
1185,20241,독산1동,9731,6253,3478,0,742,1316,1630,2147,3896,0,444,878,1050,1327,2554,0,298,438,580,820,1342,2025-03-17 15:49:17
1186,20241,독산4동,1104,651,453,0,118,187,231,265,303,0,83,112,143,127,186,0,35,75,88,138,117,2025-03-17 15:49:17
1187,20241,대림3동,4344,2834,1510,0,416,910,1139,1044,835,0,213,646,818,661,496,0,203,264,321,383,339,2025-03-17 15:49:17
1188,20241,대림2동,2866,1461,1405,0,532,685,636,443,570,0,210,364,272,248,367,0,322,321,364,195,203,2025-03-17 15:49:17
1189,20241,상도2동,805,415,390,0,85,199,217,208,96,0,38,104,113,104,56,0,47,95,104,104,40,2025-03-17 15:49:17
1190,20241,서림동,1147,651,496,0,162,208,290,249,238,0,81,109,155,149,157,0,81,99,135,100,81,2025-03-17 15:49:17
1191,20241,서초4동,32314,18482,13832,106,6315,9902,8120,5716,2155,45,2399,5657,5270,3593,1518,61,3916,4245,2850,2123,637,2025-03-17 15:49:17
1192,20241,도곡2동,114106,78028,36078,535,21806,44841,32782,11818,2324,341,11652,30710,25200,8601,1524,194,10154,14131,7582,3217,800,2025-03-17 15:49:17
1193,20241,반포1동,7778,4809,2969,0,1415,2610,1960,1182,611,0,667,1708,1316,656,462,0,748,902,644,526,149,2025-03-17 15:49:17
1194,20241,문정1동,26466,20449,6017,0,2405,4938,7625,9988,1510,0,1416,3562,5935,8559,977,0,989,1376,1690,1429,533,2025-03-17 15:49:18
1195,20241,명일2동,1737,1190,547,0,208,495,466,366,202,0,106,350,338,235,161,0,102,145,128,131,41,2025-03-17 15:49:18
1196,20241,석촌동,6810,4488,2322,0,830,1552,1584,1401,1443,0,480,1118,1066,815,1009,0,350,434,518,586,434,2025-03-17 15:49:18
